year,species,location,mt_escape,y,time,y_10000,source
1999,Chum,BCWC,35424,35424,48,3.5424,"For details of collection, contact Dr. Greg Ruggerone"
1999,Sockeye,BeringSea,40544.99999999999,40544.99999999999,48,4.054499999999999,"For details of collection, contact Dr. Greg Ruggerone"
1999,Sockeye,CentralAK,16524,16524,48,1.6524,"For details of collection, contact Dr. Greg Ruggerone"
1999,Sockeye,SEAK,1608,1608,48,0.1608,"For details of collection, contact Dr. Greg Ruggerone"
1999,Sockeye,BCWC,13250,13250,48,1.325,"For details of collection, contact Dr. Greg Ruggerone"
1999,Chinook,BeringSea,3211,3211,24,0.3211,"For details of collection, contact Dr. Greg Ruggerone"
1999,Chinook,CentralAK,983.3999999999999,983.3999999999999,24,0.09833999999999998,"For details of collection, contact Dr. Greg Ruggerone"
1999,Chinook,SEAK,414,414,24,0.0414,"For details of collection, contact Dr. Greg Ruggerone"
1999,Chinook,BCWC,9669.6,9669.6,24,0.96696,"For details of collection, contact Dr. Greg Ruggerone"
1999,Coho,BeringSea,211.40000000000003,211.40000000000003,24,0.021140000000000003,"For details of collection, contact Dr. Greg Ruggerone"
1999,Coho,CentralAK,2304,2304,24,0.2304,"For details of collection, contact Dr. Greg Ruggerone"
1999,Coho,SEAK,4243.200000000001,4243.200000000001,24,0.4243200000000001,"For details of collection, contact Dr. Greg Ruggerone"
1999,Coho,BCWC,5596.8,5596.8,24,0.5596800000000001,"For details of collection, contact Dr. Greg Ruggerone"
2000,Pink,BeringSea,3288.9999999999995,3288.9999999999995,49,0.32889999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2000,Pink,CentralAK,30800,30800,49,3.08,"For details of collection, contact Dr. Greg Ruggerone"
2000,Pink,SEAK,47430.00000000001,47430.00000000001,49,4.743,"For details of collection, contact Dr. Greg Ruggerone"
2000,Pink,BCWC,25427.999999999996,25427.999999999996,49,2.5427999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2000,Chum,BeringSea,10800,10800,49,1.08,"For details of collection, contact Dr. Greg Ruggerone"
2000,Chum,CentralAK,12635,12635,49,1.2635,"For details of collection, contact Dr. Greg Ruggerone"
2000,Chum,SEAK,30952,30952,49,3.0952,"For details of collection, contact Dr. Greg Ruggerone"
2000,Chum,BCWC,25500,25500,49,2.55,"For details of collection, contact Dr. Greg Ruggerone"
2000,Sockeye,BeringSea,30173.999999999996,30173.999999999996,49,3.0173999999999994,"For details of collection, contact Dr. Greg Ruggerone"
2000,Sockeye,CentralAK,22959.999999999996,22959.999999999996,49,2.296,"For details of collection, contact Dr. Greg Ruggerone"
2000,Sockeye,SEAK,1092,1092,49,0.1092,"For details of collection, contact Dr. Greg Ruggerone"
2000,Sockeye,BCWC,23584.000000000004,23584.000000000004,49,2.3584000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2000,Chinook,BeringSea,1929.2,1929.2,25,0.19292,"For details of collection, contact Dr. Greg Ruggerone"
2000,Chinook,CentralAK,519,519,25,0.0519,"For details of collection, contact Dr. Greg Ruggerone"
2000,Chinook,SEAK,651.6,651.6,25,0.06516,"For details of collection, contact Dr. Greg Ruggerone"
2000,Chinook,BCWC,10472,10472,25,1.0472,"For details of collection, contact Dr. Greg Ruggerone"
2000,Coho,BeringSea,998.4000000000001,998.4000000000001,25,0.09984000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2000,Coho,CentralAK,4644,4644,25,0.4644,"For details of collection, contact Dr. Greg Ruggerone"
2000,Coho,SEAK,2696.3999999999996,2696.3999999999996,25,0.26964,"For details of collection, contact Dr. Greg Ruggerone"
2000,Coho,BCWC,6461.7,6461.7,25,0.64617,"For details of collection, contact Dr. Greg Ruggerone"
2001,Pink,BeringSea,157.00000000000003,157.00000000000003,50,0.015700000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2001,Pink,CentralAK,29414,29414,50,2.9414,"For details of collection, contact Dr. Greg Ruggerone"
2001,Pink,SEAK,72116,72116,50,7.2116,"For details of collection, contact Dr. Greg Ruggerone"
2001,Pink,BCWC,36312,36312,50,3.6312,"For details of collection, contact Dr. Greg Ruggerone"
2001,Chum,BeringSea,19080,19080,50,1.908,"For details of collection, contact Dr. Greg Ruggerone"
2001,Chum,CentralAK,12958,12958,50,1.2958,"For details of collection, contact Dr. Greg Ruggerone"
2001,Chum,SEAK,14069.999999999998,14069.999999999998,50,1.4069999999999998,"For details of collection, contact Dr. Greg Ruggerone"
2001,Chum,BCWC,40205.00000000001,40205.00000000001,50,4.020500000000001,"For details of collection, contact Dr. Greg Ruggerone"
2001,Sockeye,BeringSea,30302,30302,50,3.0302,"For details of collection, contact Dr. Greg Ruggerone"
2001,Sockeye,CentralAK,19668,19668,50,1.9668,"For details of collection, contact Dr. Greg Ruggerone"
2001,Sockeye,SEAK,1405,1405,50,0.1405,"For details of collection, contact Dr. Greg Ruggerone"
2001,Sockeye,BCWC,27353.999999999996,27353.999999999996,50,2.7354,"For details of collection, contact Dr. Greg Ruggerone"
2001,Chinook,BeringSea,4988.5,4988.5,26,0.49885,"For details of collection, contact Dr. Greg Ruggerone"
2001,Chinook,CentralAK,706.4,706.4,26,0.07064,"For details of collection, contact Dr. Greg Ruggerone"
2001,Chinook,SEAK,1068.2,1068.2,26,0.10682,"For details of collection, contact Dr. Greg Ruggerone"
2001,Chinook,BCWC,19935,19935,26,1.9935,"For details of collection, contact Dr. Greg Ruggerone"
2001,Coho,BeringSea,631.7999999999998,631.7999999999998,26,0.06317999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2001,Coho,CentralAK,3932.6000000000004,3932.6000000000004,26,0.39326000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2001,Coho,SEAK,4300.5,4300.5,26,0.43005,"For details of collection, contact Dr. Greg Ruggerone"
2001,Coho,BCWC,10832.4,10832.4,26,1.08324,"For details of collection, contact Dr. Greg Ruggerone"
2002,Pink,BeringSea,4342,4342,51,0.4342,"For details of collection, contact Dr. Greg Ruggerone"
2002,Pink,CentralAK,32028,32028,51,3.2028,"For details of collection, contact Dr. Greg Ruggerone"
2002,Pink,SEAK,80936,80936,51,8.0936,"For details of collection, contact Dr. Greg Ruggerone"
2002,Pink,BCWC,17920,17920,51,1.792,"For details of collection, contact Dr. Greg Ruggerone"
2002,Chum,BeringSea,18700,18700,51,1.87,"For details of collection, contact Dr. Greg Ruggerone"
2002,Chum,CentralAK,9594,9594,51,0.9594,"For details of collection, contact Dr. Greg Ruggerone"
2002,Chum,SEAK,13504,13504,51,1.3504,"For details of collection, contact Dr. Greg Ruggerone"
2002,Chum,BCWC,39934,39934,51,3.9934,"For details of collection, contact Dr. Greg Ruggerone"
2002,Sockeye,BeringSea,18020,18020,51,1.802,"For details of collection, contact Dr. Greg Ruggerone"
2002,Sockeye,CentralAK,17920,17920,51,1.792,"For details of collection, contact Dr. Greg Ruggerone"
2002,Sockeye,SEAK,1415,1415,51,0.1415,"For details of collection, contact Dr. Greg Ruggerone"
2002,Sockeye,BCWC,46644.00000000001,46644.00000000001,51,4.6644000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2002,Chinook,BeringSea,3929.7999999999997,3929.7999999999997,27,0.39298,"For details of collection, contact Dr. Greg Ruggerone"
2002,Chinook,CentralAK,711.2,711.2,27,0.07112,"For details of collection, contact Dr. Greg Ruggerone"
2002,Chinook,SEAK,947.7,947.7,27,0.09477000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2002,Chinook,BCWC,18944.1,18944.1,27,1.89441,"For details of collection, contact Dr. Greg Ruggerone"
2002,Coho,BeringSea,534,534,27,0.0534,"For details of collection, contact Dr. Greg Ruggerone"
2002,Coho,CentralAK,4836,4836,27,0.4836,"For details of collection, contact Dr. Greg Ruggerone"
2002,Coho,SEAK,4739.9,4739.9,27,0.47398999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2002,Coho,BCWC,10499.2,10499.2,27,1.04992,"For details of collection, contact Dr. Greg Ruggerone"
2003,Pink,BeringSea,983.9999999999999,983.9999999999999,52,0.09839999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2003,Pink,CentralAK,45080.00000000001,45080.00000000001,52,4.508000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2003,Pink,SEAK,70119,70119,52,7.0119,"For details of collection, contact Dr. Greg Ruggerone"
2003,Pink,BCWC,53976.00000000001,53976.00000000001,52,5.397600000000001,"For details of collection, contact Dr. Greg Ruggerone"
2003,Chum,BeringSea,20735,20735,52,2.0735,"For details of collection, contact Dr. Greg Ruggerone"
2003,Chum,CentralAK,12513,12513,52,1.2513,"For details of collection, contact Dr. Greg Ruggerone"
2003,Chum,SEAK,9720,9720,52,0.972,"For details of collection, contact Dr. Greg Ruggerone"
2003,Chum,BCWC,27528.000000000004,27528.000000000004,52,2.7528000000000006,"For details of collection, contact Dr. Greg Ruggerone"
2003,Sockeye,BeringSea,28860,28860,52,2.886,"For details of collection, contact Dr. Greg Ruggerone"
2003,Sockeye,CentralAK,27538.000000000004,27538.000000000004,52,2.7538000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2003,Sockeye,SEAK,2192,2192,52,0.2192,"For details of collection, contact Dr. Greg Ruggerone"
2003,Sockeye,BCWC,20382,20382,52,2.0382,"For details of collection, contact Dr. Greg Ruggerone"
2003,Chinook,BeringSea,4856.399999999999,4856.399999999999,28,0.48563999999999985,"For details of collection, contact Dr. Greg Ruggerone"
2003,Chinook,CentralAK,797.3999999999999,797.3999999999999,28,0.07973999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2003,Chinook,SEAK,771.1,771.1,28,0.07711,"For details of collection, contact Dr. Greg Ruggerone"
2003,Chinook,BCWC,19567.6,19567.6,28,1.9567599999999998,"For details of collection, contact Dr. Greg Ruggerone"
2003,Coho,BeringSea,1071,1071,28,0.1071,"For details of collection, contact Dr. Greg Ruggerone"
2003,Coho,CentralAK,2996.2999999999997,2996.2999999999997,28,0.29962999999999995,"For details of collection, contact Dr. Greg Ruggerone"
2003,Coho,SEAK,3402.6000000000004,3402.6000000000004,28,0.34026000000000006,"For details of collection, contact Dr. Greg Ruggerone"
2003,Coho,BCWC,8972.6,8972.6,28,0.8972600000000001,"For details of collection, contact Dr. Greg Ruggerone"
2004,Pink,BeringSea,11592,11592,53,1.1592,"For details of collection, contact Dr. Greg Ruggerone"
2004,Pink,CentralAK,52080,52080,53,5.208,"For details of collection, contact Dr. Greg Ruggerone"
2004,Pink,SEAK,66164.99999999999,66164.99999999999,53,6.6164999999999985,"For details of collection, contact Dr. Greg Ruggerone"
2004,Pink,BCWC,15134.000000000002,15134.000000000002,53,1.5134,"For details of collection, contact Dr. Greg Ruggerone"
2004,Chum,BeringSea,18311.999999999996,18311.999999999996,53,1.8311999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2004,Chum,CentralAK,10889.999999999998,10889.999999999998,53,1.0889999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2004,Chum,SEAK,15414,15414,53,1.5414,"For details of collection, contact Dr. Greg Ruggerone"
2004,Chum,BCWC,41515,41515,53,4.1515,"For details of collection, contact Dr. Greg Ruggerone"
2004,Sockeye,BeringSea,42164,42164,53,4.2164,"For details of collection, contact Dr. Greg Ruggerone"
2004,Sockeye,CentralAK,18216,18216,53,1.8216,"For details of collection, contact Dr. Greg Ruggerone"
2004,Sockeye,SEAK,1608,1608,53,0.1608,"For details of collection, contact Dr. Greg Ruggerone"
2004,Sockeye,BCWC,20382,20382,53,2.0382,"For details of collection, contact Dr. Greg Ruggerone"
2004,Chinook,BeringSea,5550.999999999999,5550.999999999999,29,0.5550999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2004,Chinook,CentralAK,821.0000000000001,821.0000000000001,29,0.0821,"For details of collection, contact Dr. Greg Ruggerone"
2004,Chinook,SEAK,1018.5,1018.5,29,0.10185,"For details of collection, contact Dr. Greg Ruggerone"
2004,Chinook,BCWC,16071.599999999997,16071.599999999997,29,1.6071599999999997,"For details of collection, contact Dr. Greg Ruggerone"
2004,Coho,BeringSea,1430.6,1430.6,29,0.14306,"For details of collection, contact Dr. Greg Ruggerone"
2004,Coho,CentralAK,4686.3,4686.3,29,0.46863,"For details of collection, contact Dr. Greg Ruggerone"
2004,Coho,SEAK,4210.8,4210.8,29,0.42108,"For details of collection, contact Dr. Greg Ruggerone"
2004,Coho,BCWC,9825.000000000002,9825.000000000002,29,0.9825000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2005,Pink,BeringSea,3978,3978,54,0.3978,"For details of collection, contact Dr. Greg Ruggerone"
2005,Pink,CentralAK,51168,51168,54,5.1168,"For details of collection, contact Dr. Greg Ruggerone"
2005,Pink,SEAK,79659,79659,54,7.9659,"For details of collection, contact Dr. Greg Ruggerone"
2005,Pink,BCWC,67694,67694,54,6.7694,"For details of collection, contact Dr. Greg Ruggerone"
2005,Chum,BeringSea,31779,31779,54,3.1779,"For details of collection, contact Dr. Greg Ruggerone"
2005,Chum,CentralAK,10020,10020,54,1.002,"For details of collection, contact Dr. Greg Ruggerone"
2005,Chum,SEAK,25727.999999999996,25727.999999999996,54,2.5727999999999995,"For details of collection, contact Dr. Greg Ruggerone"
2005,Chum,BCWC,33634,33634,54,3.3634,"For details of collection, contact Dr. Greg Ruggerone"
2005,Sockeye,BeringSea,38610.00000000001,38610.00000000001,54,3.8610000000000007,"For details of collection, contact Dr. Greg Ruggerone"
2005,Sockeye,CentralAK,17262.999999999996,17262.999999999996,54,1.7262999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2005,Sockeye,SEAK,1791.9999999999998,1791.9999999999998,54,0.17919999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2005,Sockeye,BCWC,22161,22161,54,2.2161,"For details of collection, contact Dr. Greg Ruggerone"
2005,Chinook,BeringSea,4894.500000000001,4894.500000000001,30,0.4894500000000001,"For details of collection, contact Dr. Greg Ruggerone"
2005,Chinook,CentralAK,790.1999999999999,790.1999999999999,30,0.07901999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2005,Chinook,SEAK,641,641,30,0.0641,"For details of collection, contact Dr. Greg Ruggerone"
2005,Chinook,BCWC,11008,11008,30,1.1008,"For details of collection, contact Dr. Greg Ruggerone"
2005,Coho,BeringSea,628.9,628.9,30,0.06289,"For details of collection, contact Dr. Greg Ruggerone"
2005,Coho,CentralAK,3239.8,3239.8,30,0.32398000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2005,Coho,SEAK,3573.3,3573.3,30,0.35733000000000004,"For details of collection, contact Dr. Greg Ruggerone"
2005,Coho,BCWC,6262.499999999999,6262.499999999999,30,0.6262499999999999,"For details of collection, contact Dr. Greg Ruggerone"
2006,Pink,BeringSea,5810,5810,55,0.581,"For details of collection, contact Dr. Greg Ruggerone"
2006,Pink,CentralAK,27715.999999999996,27715.999999999996,55,2.7716,"For details of collection, contact Dr. Greg Ruggerone"
2006,Pink,SEAK,46956,46956,55,4.6956,"For details of collection, contact Dr. Greg Ruggerone"
2006,Pink,BCWC,6425.999999999999,6425.999999999999,55,0.6426,"For details of collection, contact Dr. Greg Ruggerone"
2006,Chum,BeringSea,20764,20764,55,2.0764,"For details of collection, contact Dr. Greg Ruggerone"
2006,Chum,CentralAK,12469.000000000002,12469.000000000002,55,1.2469000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2006,Chum,SEAK,18612.000000000004,18612.000000000004,55,1.8612000000000004,"For details of collection, contact Dr. Greg Ruggerone"
2006,Chum,BCWC,34370.00000000001,34370.00000000001,55,3.4370000000000007,"For details of collection, contact Dr. Greg Ruggerone"
2006,Sockeye,BeringSea,28490,28490,55,2.849,"For details of collection, contact Dr. Greg Ruggerone"
2006,Sockeye,CentralAK,16835,16835,55,1.6835,"For details of collection, contact Dr. Greg Ruggerone"
2006,Sockeye,SEAK,1798.9999999999998,1798.9999999999998,55,0.17989999999999998,"For details of collection, contact Dr. Greg Ruggerone"
2006,Sockeye,BCWC,29766,29766,55,2.9766,"For details of collection, contact Dr. Greg Ruggerone"
2006,Chinook,BeringSea,4075.7000000000003,4075.7000000000003,31,0.40757000000000004,"For details of collection, contact Dr. Greg Ruggerone"
2006,Chinook,CentralAK,646.4,646.4,31,0.06464,"For details of collection, contact Dr. Greg Ruggerone"
2006,Chinook,SEAK,613.8,613.8,31,0.06138,"For details of collection, contact Dr. Greg Ruggerone"
2006,Chinook,BCWC,12980.4,12980.4,31,1.2980399999999999,"For details of collection, contact Dr. Greg Ruggerone"
2006,Coho,BeringSea,892.7999999999998,892.7999999999998,31,0.08927999999999998,"For details of collection, contact Dr. Greg Ruggerone"
2006,Coho,CentralAK,4687.5,4687.5,31,0.46875,"For details of collection, contact Dr. Greg Ruggerone"
2006,Coho,SEAK,2767.9,2767.9,31,0.27679000000000004,"For details of collection, contact Dr. Greg Ruggerone"
2006,Coho,BCWC,5386.500000000001,5386.500000000001,31,0.5386500000000001,"For details of collection, contact Dr. Greg Ruggerone"
2007,Pink,BeringSea,2804.9999999999995,2804.9999999999995,56,0.28049999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2007,Pink,CentralAK,38403.00000000001,38403.00000000001,56,3.840300000000001,"For details of collection, contact Dr. Greg Ruggerone"
2007,Pink,SEAK,71883,71883,56,7.1883,"For details of collection, contact Dr. Greg Ruggerone"
2007,Pink,BCWC,35530,35530,56,3.553,"For details of collection, contact Dr. Greg Ruggerone"
2007,Chum,BeringSea,20001,20001,56,2.0001,"For details of collection, contact Dr. Greg Ruggerone"
2007,Chum,CentralAK,10535,10535,56,1.0535,"For details of collection, contact Dr. Greg Ruggerone"
2007,Chum,SEAK,8556,8556,56,0.8556,"For details of collection, contact Dr. Greg Ruggerone"
2007,Chum,BCWC,25334,25334,56,2.5334,"For details of collection, contact Dr. Greg Ruggerone"
2007,Sockeye,BeringSea,27665.999999999996,27665.999999999996,56,2.7665999999999995,"For details of collection, contact Dr. Greg Ruggerone"
2007,Sockeye,CentralAK,13083,13083,56,1.3083,"For details of collection, contact Dr. Greg Ruggerone"
2007,Sockeye,SEAK,1445,1445,56,0.1445,"For details of collection, contact Dr. Greg Ruggerone"
2007,Sockeye,BCWC,9248.000000000002,9248.000000000002,56,0.9248000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2007,Chinook,BeringSea,2425.5,2425.5,32,0.24255,"For details of collection, contact Dr. Greg Ruggerone"
2007,Chinook,CentralAK,626.4000000000001,626.4000000000001,32,0.06264000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2007,Chinook,SEAK,331.5,331.5,32,0.03315,"For details of collection, contact Dr. Greg Ruggerone"
2007,Chinook,BCWC,7656.000000000001,7656.000000000001,32,0.7656000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2007,Coho,BeringSea,748,748,32,0.0748,"For details of collection, contact Dr. Greg Ruggerone"
2007,Coho,CentralAK,2880.1,2880.1,32,0.28801,"For details of collection, contact Dr. Greg Ruggerone"
2007,Coho,SEAK,2481.6,2481.6,32,0.24816,"For details of collection, contact Dr. Greg Ruggerone"
2007,Coho,BCWC,4377.6,4377.6,32,0.43776000000000004,"For details of collection, contact Dr. Greg Ruggerone"
2008,Pink,BeringSea,5440,5440,57,0.544,"For details of collection, contact Dr. Greg Ruggerone"
2008,Pink,CentralAK,21868,21868,57,2.1868,"For details of collection, contact Dr. Greg Ruggerone"
2008,Pink,SEAK,39913,39913,57,3.9913,"For details of collection, contact Dr. Greg Ruggerone"
2008,Pink,BCWC,6928.999999999999,6928.999999999999,57,0.6929,"For details of collection, contact Dr. Greg Ruggerone"
2008,Chum,BeringSea,19170,19170,57,1.917,"For details of collection, contact Dr. Greg Ruggerone"
2008,Chum,CentralAK,6780,6780,57,0.678,"For details of collection, contact Dr. Greg Ruggerone"
2008,Chum,SEAK,7020,7020,57,0.702,"For details of collection, contact Dr. Greg Ruggerone"
2008,Chum,BCWC,20210,20210,57,2.021,"For details of collection, contact Dr. Greg Ruggerone"
2008,Sockeye,BeringSea,29041,29041,57,2.9041,"For details of collection, contact Dr. Greg Ruggerone"
2008,Sockeye,CentralAK,10257,10257,57,1.0257,"For details of collection, contact Dr. Greg Ruggerone"
2008,Sockeye,SEAK,858,858,57,0.0858,"For details of collection, contact Dr. Greg Ruggerone"
2008,Sockeye,BCWC,11760,11760,57,1.176,"For details of collection, contact Dr. Greg Ruggerone"
2008,Chinook,BeringSea,1927.2,1927.2,33,0.19272,"For details of collection, contact Dr. Greg Ruggerone"
2008,Chinook,CentralAK,429.00000000000006,429.00000000000006,33,0.04290000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2008,Chinook,SEAK,409.2,409.2,33,0.04092,"For details of collection, contact Dr. Greg Ruggerone"
2008,Chinook,BCWC,9137.699999999999,9137.699999999999,33,0.9137699999999999,"For details of collection, contact Dr. Greg Ruggerone"
2008,Coho,BeringSea,1144.8,1144.8,33,0.11448,"For details of collection, contact Dr. Greg Ruggerone"
2008,Coho,CentralAK,4268,4268,33,0.4268,"For details of collection, contact Dr. Greg Ruggerone"
2008,Coho,SEAK,3692.4,3692.4,33,0.36924,"For details of collection, contact Dr. Greg Ruggerone"
2008,Coho,BCWC,5465.5999999999995,5465.5999999999995,33,0.5465599999999999,"For details of collection, contact Dr. Greg Ruggerone"
2009,Pink,BeringSea,1192,1192,58,0.1192,"For details of collection, contact Dr. Greg Ruggerone"
2009,Pink,CentralAK,23975,23975,58,2.3975,"For details of collection, contact Dr. Greg Ruggerone"
2009,Pink,SEAK,46475,46475,58,4.6475,"For details of collection, contact Dr. Greg Ruggerone"
2009,Pink,BCWC,44251.99999999999,44251.99999999999,58,4.425199999999999,"For details of collection, contact Dr. Greg Ruggerone"
2009,Chum,BeringSea,17383.999999999996,17383.999999999996,58,1.7383999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2009,Chum,CentralAK,7475,7475,58,0.7475,"For details of collection, contact Dr. Greg Ruggerone"
2009,Chum,SEAK,6345.999999999999,6345.999999999999,58,0.6345999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2009,Chum,BCWC,23300,23300,58,2.33,"For details of collection, contact Dr. Greg Ruggerone"
2009,Sockeye,BeringSea,27400.000000000004,27400.000000000004,58,2.74,"For details of collection, contact Dr. Greg Ruggerone"
2009,Sockeye,CentralAK,12420,12420,58,1.242,"For details of collection, contact Dr. Greg Ruggerone"
2009,Sockeye,SEAK,1613.9999999999998,1613.9999999999998,58,0.1614,"For details of collection, contact Dr. Greg Ruggerone"
2009,Sockeye,BCWC,9520,9520,58,0.952,"For details of collection, contact Dr. Greg Ruggerone"
2009,Chinook,BeringSea,1886.9999999999998,1886.9999999999998,34,0.18869999999999998,"For details of collection, contact Dr. Greg Ruggerone"
2009,Chinook,CentralAK,286.8,286.8,34,0.02868,"For details of collection, contact Dr. Greg Ruggerone"
2009,Chinook,SEAK,380.3999999999999,380.3999999999999,34,0.03803999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2009,Chinook,BCWC,8202.6,8202.6,34,0.82026,"For details of collection, contact Dr. Greg Ruggerone"
2009,Coho,BeringSea,655.5000000000001,655.5000000000001,34,0.06555000000000001,"For details of collection, contact Dr. Greg Ruggerone"
2009,Coho,CentralAK,3213,3213,34,0.3213,"For details of collection, contact Dr. Greg Ruggerone"
2009,Coho,SEAK,3254.3999999999996,3254.3999999999996,34,0.32543999999999995,"For details of collection, contact Dr. Greg Ruggerone"
2009,Coho,BCWC,9573.2,9573.2,34,0.9573200000000001,"For details of collection, contact Dr. Greg Ruggerone"
2010,Pink,BeringSea,5346,5346,59,0.5346,"For details of collection, contact Dr. Greg Ruggerone"
2010,Pink,CentralAK,18419,18419,59,1.8419,"For details of collection, contact Dr. Greg Ruggerone"
2010,Pink,SEAK,55004.99999999999,55004.99999999999,59,5.500499999999999,"For details of collection, contact Dr. Greg Ruggerone"
2010,Pink,BCWC,13430,13430,59,1.343,"For details of collection, contact Dr. Greg Ruggerone"
2010,Chum,BeringSea,23184,23184,59,2.3184,"For details of collection, contact Dr. Greg Ruggerone"
2010,Chum,CentralAK,5472,5472,59,0.5472,"For details of collection, contact Dr. Greg Ruggerone"
2010,Chum,SEAK,8316.000000000002,8316.000000000002,59,0.8316000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2010,Chum,BCWC,17744.999999999996,17744.999999999996,59,1.7744999999999997,"For details of collection, contact Dr. Greg Ruggerone"
2010,Sockeye,BeringSea,22618,22618,59,2.2618,"For details of collection, contact Dr. Greg Ruggerone"
2010,Sockeye,CentralAK,14951.999999999998,14951.999999999998,59,1.4951999999999999,"For details of collection, contact Dr. Greg Ruggerone"
2010,Sockeye,SEAK,1335,1335,59,0.1335,"For details of collection, contact Dr. Greg Ruggerone"
2010,Sockeye,BCWC,56202.99999999999,56202.99999999999,59,5.620299999999999,"For details of collection, contact Dr. Greg Ruggerone"
2010,Chinook,BeringSea,1176,1176,35,0.1176,"For details of collection, contact Dr. Greg Ruggerone"
2010,Chinook,CentralAK,358.00000000000006,358.00000000000006,35,0.035800000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2010,Chinook,SEAK,454.30000000000007,454.30000000000007,35,0.045430000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2010,Chinook,BCWC,8346,8346,35,0.8346,"For details of collection, contact Dr. Greg Ruggerone"
2010,Coho,BeringSea,561,561,35,0.0561,"For details of collection, contact Dr. Greg Ruggerone"
2010,Coho,CentralAK,3079.8,3079.8,35,0.30798000000000003,"For details of collection, contact Dr. Greg Ruggerone"
2010,Coho,SEAK,3785.1000000000004,3785.1000000000004,35,0.37851,"For details of collection, contact Dr. Greg Ruggerone"
2010,Coho,BCWC,7170.8,7170.8,35,0.71708,"For details of collection, contact Dr. Greg Ruggerone"
2011,Pink,BeringSea,1460,1460,60,0.146,"For details of collection, contact Dr. Greg Ruggerone"
2011,Pink,CentralAK,25704,25704,60,2.5704,"For details of collection, contact Dr. Greg Ruggerone"
2011,Pink,SEAK,74088,74088,60,7.4088,"For details of collection, contact Dr. Greg Ruggerone"
2011,Pink,BCWC,45250,45250,60,4.525,"For details of collection, contact Dr. Greg Ruggerone"
2011,Chum,BeringSea,29375.999999999996,29375.999999999996,60,2.9375999999999998,"For details of collection, contact Dr. Greg Ruggerone"
2011,Chum,CentralAK,10304.000000000002,10304.000000000002,60,1.0304000000000002,"For details of collection, contact Dr. Greg Ruggerone"
2011,Chum,SEAK,7266,7266,60,0.7266,"For details of collection, contact Dr. Greg Ruggerone"
2011,Chum,BCWC,34056.00000000001,34056.00000000001,60,3.4056000000000006,"For details of collection, contact Dr. Greg Ruggerone"
2011,Sockeye,BeringSea,19516,19516,60,1.9516,"For details of collection, contact Dr. Greg Ruggerone"
2011,Sockeye,CentralAK,18972,18972,60,1.8972,"For details of collection, contact Dr. Greg Ruggerone"
2011,Sockeye,SEAK,1650,1650,60,0.165,"For details of collection, contact Dr. Greg Ruggerone"
2011,Sockeye,BCWC,22135,22135,60,2.2135,"For details of collection, contact Dr. Greg Ruggerone"
2011,Chinook,BeringSea,1357.8,1357.8,36,0.13577999999999998,"For details of collection, contact Dr. Greg Ruggerone"
2011,Chinook,CentralAK,430.2,430.2,36,0.043019999999999996,"For details of collection, contact Dr. Greg Ruggerone"
2011,Chinook,SEAK,302.00000000000006,302.00000000000006,36,0.030200000000000005,"For details of collection, contact Dr. Greg Ruggerone"
2011,Chinook,BCWC,9606.6,9606.6,36,0.9606600000000001,"For details of collection, contact Dr. Greg Ruggerone"
2011,Coho,BeringSea,319,319,36,0.0319,"For details of collection, contact Dr. Greg Ruggerone"
2011,Coho,CentralAK,1958.4000000000003,1958.4000000000003,36,0.19584000000000004,"For details of collection, contact Dr. Greg Ruggerone"
2011,Coho,SEAK,2673,2673,36,0.2673,"For details of collection, contact Dr. Greg Ruggerone"
