year,chemical,type,units,panel,location,median,low75,high75,low50,high50
2006,DHA,Nutrients,MT_yr,c) DHA,CAK,517.5243937473392,377.3642165858357,712.9543620765255,433.30171820299535,619.771724205918
2006,DHA,Nutrients,MT_yr,c) DHA,BS,558.1644700506038,390.7352616604686,825.611341847509,455.8737083920049,681.4595717710847
2006,EPA,Nutrients,MT_yr,d) EPA,BCWC,586.9220493948212,428.50330930217194,871.0140085605949,485.4032722625331,742.8822249190047
2006,EPA,Nutrients,MT_yr,d) EPA,SEAK,345.3869950410617,232.86627432246587,543.5583395555391,272.8847404866772,443.7706229071276
2006,EPA,Nutrients,MT_yr,d) EPA,CAK,319.1138117742355,234.62446533389834,462.601209346736,265.3236722765663,399.2968672838358
2006,EPA,Nutrients,MT_yr,d) EPA,BS,369.4343484993583,255.48678394807138,579.1605845057168,297.767185166467,465.17661640649595
2006,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.9732819094228446,2.200420253706865,3.749451105455641,2.556583730638183,3.4347549953830994
2006,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.4257971018401985,1.013899014164537,1.8930679402416108,1.1744437017556018,1.663775434722287
2006,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4301359330438008,1.0664084999056218,1.840419376074904,1.2260654728341813,1.6729624979909479
2006,Hg,Contaminants,kg_yr,i) Hg,BS,1.8762997062184628,1.3981697469603347,2.4148298287620182,1.596783472355319,2.178225748424089
2006,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6640683078011724,0.469377157154246,0.8655775395952932,0.5350998335733896,0.7811295014715673
2006,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.2745146549017845,0.19148927926271458,0.40086635143823646,0.22515034481927207,0.3383785461350817
2006,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.33872014047389487,0.24033941394762007,0.46835338760446776,0.2827751302292213,0.40534782922489626
2006,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.4245481997078329,0.2939661536610529,0.5676044332207202,0.3508111696053811,0.49610538512598257
2006,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.1000990616680324,0.054753543875864105,0.1713340919441576,0.07076715416027882,0.13587648433047325
2006,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.0497403113951706,0.02295433540740767,0.1263131605231274,0.02946583650827373,0.08444151767099146
2006,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.04011960736012795,0.02094472302785877,0.08365235928086522,0.027013626069305907,0.060903276996356566
2006,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.04104271381899474,0.024420261541668157,0.07234378809152844,0.0302013643064742,0.054606249808095586
2006,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6833731442721689,0.4048076627580899,1.1308064436668275,0.5000541788508794,0.9440077370211766
2006,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.32377573366377865,0.17886323433842824,0.6388370923792754,0.23068669421582333,0.4822429327918611
2006,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.30568251832964777,0.1814395342601074,0.5248492624968467,0.2170581923006526,0.4321508188122556
2006,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.32633241045483885,0.19159165612534956,0.5445645573611474,0.2381931901309816,0.4659199156147187
2007,N,Nutrients,MT_yr,a) N,BCWC,3352.1670488283503,2958.152171416089,3769.9811076497917,3085.3567250575384,3605.363538141356
2007,N,Nutrients,MT_yr,a) N,SEAK,2654.059174154386,2310.1046963310123,3037.522912335803,2427.382264432632,2917.390847803906
2007,N,Nutrients,MT_yr,a) N,CAK,2084.3472490759636,1841.1994889209243,2354.6708267273243,1932.692341680179,2222.5349256719755
2007,N,Nutrients,MT_yr,a) N,BS,1914.4114869341656,1697.5860799718855,2195.37510740851,1787.309474537717,2074.5191990095364
2007,P,Nutrients,MT_yr,b) P,BCWC,370.96785193565756,309.32505469781535,447.59345689189774,332.2869345441246,412.80046666873506
2007,P,Nutrients,MT_yr,b) P,SEAK,297.8025897918125,238.7563263123257,358.35866265807135,261.66827671266356,333.10149259327665
2007,P,Nutrients,MT_yr,b) P,CAK,230.33379353173,193.91152318552412,276.6575570911871,207.8431173908291,253.22585370345828
2007,P,Nutrients,MT_yr,b) P,BS,213.09553797054343,177.3461462165329,256.0628006436795,189.81133146056652,237.11658594531784
2007,DHA,Nutrients,MT_yr,c) DHA,BCWC,834.2730518950923,625.1256181409084,1190.1403048517607,698.5730573590254,1027.0084247192797
2007,DHA,Nutrients,MT_yr,c) DHA,SEAK,539.5138892962993,366.96799867836484,840.7060661571226,445.39146372464063,672.6573330219169
2007,DHA,Nutrients,MT_yr,c) DHA,CAK,516.3078261018734,375.20194994916403,714.7298655467405,431.4511108501778,620.2456380838048
2007,DHA,Nutrients,MT_yr,c) DHA,BS,553.7329802816712,388.26422383934494,823.5714082763095,450.3344774593953,682.1780000463546
2007,EPA,Nutrients,MT_yr,d) EPA,BCWC,578.2121778447425,420.1583587354128,853.3818426790657,479.67852682970397,728.863187168691
2007,EPA,Nutrients,MT_yr,d) EPA,SEAK,337.6647253694058,227.26687298807514,528.5971813843403,266.97155414091884,428.7272493805941
2007,EPA,Nutrients,MT_yr,d) EPA,CAK,319.827534572024,232.4850304037899,464.28339948009034,263.92820827154594,397.82519658568754
2007,EPA,Nutrients,MT_yr,d) EPA,BS,367.87903633016015,252.55961654882492,577.3307759179226,296.6717537417817,464.6294494894022
2007,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.922228282331557,2.1627182002510326,3.7239433297976423,2.52076494124674,3.3583340858086346
2007,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.3836276146640556,0.9816339593402977,1.8368947043973245,1.131748542193248,1.6151244022492168
2007,Hg,Contaminants,kg_yr,i) Hg,CAK,1.421781999673506,1.0578782674513734,1.8299287951029615,1.2174495205660272,1.6640214849757504
2007,Hg,Contaminants,kg_yr,i) Hg,BS,1.861775598040016,1.3979598463751421,2.3919973427170493,1.5814162678505324,2.1555969976974496
2007,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6557137356385442,0.46163074260207754,0.8521308625031796,0.5284971121437013,0.7708279593495834
2007,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.27081271731419215,0.18724277371766404,0.39142484882427686,0.22260235045210242,0.3324071654080122
2007,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3386043522672776,0.23824952671726243,0.46746035378661577,0.2803697096193095,0.40816410503337786
2007,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.4168818964037644,0.28879274601921157,0.5595903746307226,0.34344113800811404,0.48955382100548495
2007,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.09855065036241574,0.05360918846857631,0.16934191360226603,0.06985988413196173,0.13434450015382288
2007,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.04876684505772738,0.022347432736408344,0.1240690305636613,0.029249474516173803,0.08367030007930089
2007,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.03976301018534521,0.02090659916037902,0.08326936799806596,0.026543216030723737,0.06081038972955773
2007,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.03977053856140736,0.023788065231605565,0.07051015904996845,0.029200109370634216,0.0527137080553178
2007,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.673745695337705,0.3947155197146411,1.1224411206225824,0.4892829467548251,0.9248666781207907
2007,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.31319942825111713,0.17531182199372725,0.6263239547800237,0.22441939240732683,0.47283419385798275
2007,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.3030966153560009,0.1800328931527425,0.5240419710650939,0.2164702739969287,0.4303495018037067
2007,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.3211995954660223,0.1871052028922398,0.5336375463525227,0.23340151705917184,0.4580576374443903
2008,N,Nutrients,MT_yr,a) N,BCWC,3314.282629943037,2926.03407784645,3742.912831966046,3052.1716937853976,3544.2822512975845
2008,N,Nutrients,MT_yr,a) N,SEAK,2608.5083649380913,2259.61289434196,3000.705972620712,2376.3160093748015,2881.4252382148406
2008,N,Nutrients,MT_yr,a) N,CAK,2072.695026375277,1823.446822128597,2347.194286552661,1923.3900811121875,2226.388594591995
2008,N,Nutrients,MT_yr,a) N,BS,1903.614813601072,1679.823614497343,2186.427464851641,1781.0876785709147,2064.4564464460536
2008,P,Nutrients,MT_yr,b) P,BCWC,367.90473610011895,303.6654296779241,444.40708322832654,327.1761160360548,408.83071208832456
2008,P,Nutrients,MT_yr,b) P,SEAK,292.3117681101597,234.01192465000923,353.1237760896013,254.705803200986,328.26905797467776
2008,P,Nutrients,MT_yr,b) P,CAK,229.8562599687184,192.0914088893719,278.23357896394873,207.03538058065038,252.29818019040198
2008,P,Nutrients,MT_yr,b) P,BS,212.33656662267003,176.51116883370423,254.8565156852817,189.2915582781238,235.43016260126996
2008,DHA,Nutrients,MT_yr,c) DHA,BCWC,828.6877811953366,620.8584517101331,1184.4007695427183,689.2393583218366,1019.9494105983548
2008,DHA,Nutrients,MT_yr,c) DHA,SEAK,531.2134508918436,360.226403519688,833.4854336415174,434.75892456439374,655.9351649874687
2008,DHA,Nutrients,MT_yr,c) DHA,CAK,513.837955829604,375.03602976696175,716.9373008475767,432.17079034589506,619.5105053704356
2008,DHA,Nutrients,MT_yr,c) DHA,BS,551.3814287510638,385.8499024464703,821.2389206128366,450.6659209135137,677.5778988060991
2008,EPA,Nutrients,MT_yr,d) EPA,BCWC,569.8292084684011,413.9588650317303,838.1517993160571,476.0472738146787,716.1344861712664
2008,EPA,Nutrients,MT_yr,d) EPA,SEAK,330.10473928756437,222.36097355784676,515.306606212524,262.3213330281887,417.39291442378067
2008,EPA,Nutrients,MT_yr,d) EPA,CAK,317.9144917954877,232.19474086038466,465.1407862982039,262.400459059273,395.2673881938981
2008,EPA,Nutrients,MT_yr,d) EPA,BS,365.68596169008924,248.82521590234938,571.3643792590833,296.3036573632143,463.24576106158094
2008,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.8697579726915734,2.137313000931421,3.6421967161408073,2.46685141155944,3.313058620442341
2008,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.3484689450574727,0.9467698668493879,1.7913017658286918,1.095426271880164,1.5663643566872723
2008,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4220764287170935,1.0460324987675436,1.8095962131327188,1.2109328398826307,1.654648578922898
2008,Hg,Contaminants,kg_yr,i) Hg,BS,1.8475167777746302,1.3812793209699108,2.3805035831142254,1.5699779740668482,2.1527817995533907
2008,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6442183969936985,0.45481765185970824,0.8405695108016479,0.5206310137020178,0.763090150236496
2008,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.2671394542074559,0.18439129917170266,0.38506795147707534,0.2180259443156913,0.32559809180570964
2008,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.33811272494180356,0.23765276104807068,0.4633586333917888,0.2778129061000355,0.40774666762984174
2008,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.41131563113636016,0.28389936380496583,0.5539622738728687,0.3372325126913663,0.48224855254747123
2008,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.09784549773394963,0.052087175124392454,0.1670723915524354,0.06824758908636272,0.1325317294538858
2008,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.04837519213775237,0.021785861556396155,0.1223003058476027,0.028865216404708183,0.08204544118291472
2008,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.03955113838011489,0.02072749591331041,0.08294023318928864,0.026294239170910273,0.06031391874260406
2008,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.03822282519732016,0.02295292811083431,0.06840069789478567,0.028381658877436287,0.051564323991215126
2008,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6600659510872494,0.3895363627151638,1.120931349686227,0.4800569495496134,0.906121463534379
2008,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.30561568425130164,0.17224480937820724,0.6211673998945293,0.21954101570122955,0.4640280916644851
2008,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.2990029937579918,0.17893287897772323,0.5257802043347795,0.2149881830006706,0.4299098533660594
2008,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.31651905514629675,0.18198816109954585,0.5254745680980846,0.2292742966835219,0.45058843067375526
2009,N,Nutrients,MT_yr,a) N,BCWC,3287.703868845612,2888.8638447737126,3717.2004118863324,3016.3479423415474,3518.885162123767
2009,N,Nutrients,MT_yr,a) N,SEAK,2592.2035878631923,2207.3842252997465,2978.37908216912,2353.6248552773413,2853.2478527928424
2009,N,Nutrients,MT_yr,a) N,CAK,2076.6821041709045,1811.5845364413074,2354.7839836345693,1920.9804068703975,2223.7919029416103
2009,N,Nutrients,MT_yr,a) N,BS,1897.4206121546226,1663.158008627874,2180.5997620014905,1765.4573205772333,2062.876741912456
2009,P,Nutrients,MT_yr,b) P,BCWC,365.6210538068692,300.3200727343418,439.2152861577605,324.7662766921445,404.4673691659658
2009,P,Nutrients,MT_yr,b) P,SEAK,287.7533895336411,230.54017526546704,350.42597485941565,251.7656568862209,323.79011885888133
2009,P,Nutrients,MT_yr,b) P,CAK,228.95196216054555,192.38548865780658,278.43290402749665,207.43445100653756,253.62390509222442
2009,P,Nutrients,MT_yr,b) P,BS,211.58994232096038,176.4939073126525,254.4420546629706,188.1433823341539,234.4067582508123
2009,DHA,Nutrients,MT_yr,c) DHA,BCWC,817.4502023122732,612.1442413869105,1181.7497302237261,681.6786808445618,1008.107815715101
2009,DHA,Nutrients,MT_yr,c) DHA,SEAK,522.4385910600331,352.86752689901084,823.0549693405167,424.3266071059121,646.9472186993297
2009,DHA,Nutrients,MT_yr,c) DHA,CAK,511.67402496496857,372.42567919839746,724.2056353332812,432.4256633362022,617.2921203333547
2009,DHA,Nutrients,MT_yr,c) DHA,BS,545.1140245483475,383.56750256971554,815.085187184154,445.1508898115954,678.8371597153
2009,EPA,Nutrients,MT_yr,d) EPA,BCWC,561.929166981838,405.5168258555652,822.9453062430132,467.35542956313697,704.059953358829
2009,EPA,Nutrients,MT_yr,d) EPA,SEAK,322.9302099095555,217.90022787488218,503.1886697315815,258.2373355902389,409.0359031595197
2009,EPA,Nutrients,MT_yr,d) EPA,CAK,315.3412020852344,231.42135160915097,464.28458152723397,259.8203128977025,390.9753704028527
2009,EPA,Nutrients,MT_yr,d) EPA,BS,361.7126451306341,247.9491022247284,570.8473248733044,295.418687899016,461.05363684920974
2009,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.815135234669289,2.094020682039951,3.5868041614289177,2.426865623879091,3.253549992234164
2009,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.3181627894309957,0.9193899536876259,1.7554276636812123,1.0673355518527727,1.5382524196551024
2009,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4234179499619197,1.0447293570001683,1.804554472812954,1.2036258451561381,1.6455345472748637
2009,Hg,Contaminants,kg_yr,i) Hg,BS,1.8506026523124095,1.3837535233339784,2.37853602764863,1.5651778454398997,2.1436030829963952
2009,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.63805668508543,0.44830760072265663,0.8307060203252069,0.5162237553419086,0.753818799922749
2009,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.2641432752611671,0.1822984089576427,0.38169293438162005,0.21315344272622194,0.318574229501574
2009,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3400033619623579,0.23886540961988684,0.46253983514654223,0.27700205031445413,0.4066934370097296
2009,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.4062219434988838,0.2806318399768484,0.5491001384541119,0.33417357243510776,0.4774248192330668
2009,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.09657537647654817,0.05142676190388975,0.16313055714286062,0.06756382933058903,0.1288444512709523
2009,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.048280509332551666,0.021362115297859124,0.1221604317788828,0.02840515796512179,0.08099505651505713
2009,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.03925102153907121,0.02055825921470627,0.08262841600268139,0.025936596312923027,0.059813684606480066
2009,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.03684484050435825,0.022210613084544015,0.06679904420033951,0.027206788628054313,0.05017544337527809
2009,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6503223001264857,0.3834216442086097,1.1139304294571708,0.47575910170552815,0.886222614594664
2009,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.3012397902357219,0.1675429909616325,0.6241524917890027,0.2137605872896562,0.4564511297654414
2009,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.29802224967239477,0.17813399549712836,0.5246935654410047,0.21125939955229278,0.42889939599998306
2009,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.31013037382466935,0.17952839767835163,0.5185592327210327,0.22596482249860614,0.4428951501696996
2010,N,Nutrients,MT_yr,a) N,BCWC,3249.817003450867,2853.6970120394953,3697.8135352304835,3011.173418941773,3508.608640300634
2010,N,Nutrients,MT_yr,a) N,SEAK,2589.891466223904,2158.9340671420277,2967.2898974857317,2329.448768050029,2820.698407191117
2010,N,Nutrients,MT_yr,a) N,CAK,2073.6196313037008,1800.4052091511362,2356.777360671983,1914.4666152885936,2233.567777225523
2010,N,Nutrients,MT_yr,a) N,BS,1893.1779960779813,1647.2568759414194,2174.9066542209457,1755.681847879744,2073.4138749038393
2010,P,Nutrients,MT_yr,b) P,BCWC,362.65536941814185,299.5387770691108,435.2220066790235,322.6304196938891,401.1649096244321
2010,P,Nutrients,MT_yr,b) P,SEAK,285.6693482167322,228.21529774283414,350.93270700387325,249.77537903736606,319.8207034494385
2010,P,Nutrients,MT_yr,b) P,CAK,229.50450431746293,190.69371351539087,277.506789327425,207.28501801809279,253.21892174911744
2010,P,Nutrients,MT_yr,b) P,BS,211.3194781741861,175.57126745724747,253.189672440371,188.29256839676086,233.9533783543277
2010,DHA,Nutrients,MT_yr,c) DHA,BCWC,811.1078076390536,604.2488351070331,1175.2982700791454,676.3716873711762,990.655411683567
2010,DHA,Nutrients,MT_yr,c) DHA,SEAK,518.1352132286972,350.5534783939332,820.1906883142528,411.51199199609493,644.2659048339667
2010,DHA,Nutrients,MT_yr,c) DHA,CAK,512.5358299544308,374.1711513025392,721.3882067819559,431.91842234117485,620.914738698888
2010,DHA,Nutrients,MT_yr,c) DHA,BS,540.6333171930667,382.14591099821394,815.1069527089292,450.0322973323215,680.0514580811274
2010,EPA,Nutrients,MT_yr,d) EPA,BCWC,555.2356227040957,401.3352626676225,816.6138491611314,462.339353250356,691.5339514608754
2010,EPA,Nutrients,MT_yr,d) EPA,SEAK,318.40916405879705,218.06539394252553,500.0669064257219,256.2122222966104,403.7545205416686
2010,EPA,Nutrients,MT_yr,d) EPA,CAK,316.3065073435404,230.85914793444766,465.50950285313434,258.3311429312017,393.008398399548
2010,EPA,Nutrients,MT_yr,d) EPA,BS,359.82160208708683,246.2812763466556,570.2650827057336,292.25914028331437,459.3317888810177
2010,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.7777734797068963,2.0809901809719387,3.554630684329832,2.38910052766437,3.189266957317
2010,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.2944867525622479,0.9084361177492057,1.7204330766262812,1.0533045430936916,1.5220201574775356
2010,Hg,Contaminants,kg_yr,i) Hg,CAK,1.422363036961901,1.046642672693718,1.7968490286622192,1.1949350329200967,1.6385940461047135
2010,Hg,Contaminants,kg_yr,i) Hg,BS,1.8519191251444327,1.362321800727282,2.385337685463677,1.5563911388946985,2.1193574957549064
2010,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6303601365891287,0.43884357914622496,0.8228338252777376,0.5111659279277067,0.7482402384564244
2010,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.2632257628302035,0.17979085040611753,0.37767846682294837,0.21034323565375185,0.31733278459018793
2010,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3404795447805645,0.23956466467952164,0.4592132552596745,0.27531161842038177,0.40778746697904006
2010,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.39893720531412713,0.2784292081012477,0.5417625045776006,0.3291038122836278,0.47638384078120266
2010,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.0950262250444108,0.0508837765565975,0.16111722183287625,0.06612816703840903,0.128338926932628
2010,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.04800541593041874,0.02094262324612075,0.12204834167610257,0.02811049006099877,0.08106094473356996
2010,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.039084311030555985,0.02051172529585781,0.08279923719785158,0.02574956641661942,0.060085134205316755
2010,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.0360646666529686,0.021652942994164384,0.0659703735980717,0.02606297400576053,0.048488635252444165
2010,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6457660366188751,0.3799081369670119,1.1013089786381978,0.4681483571845023,0.8768371186925967
2010,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.30217017592945905,0.16536281863991004,0.6190685639548803,0.2116518838433485,0.45317307341071733
2010,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.29732818269837613,0.1771745767114031,0.5223214567761243,0.21136189447231168,0.42936498884909147
2010,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.30820237291650765,0.17741868117632248,0.5107598867094107,0.22244443622766547,0.4393455287298538
2011,N,Nutrients,MT_yr,a) N,BCWC,3224.952304723117,2814.1298729284254,3669.0559496711153,2988.128098886146,3503.513972588272
2011,N,Nutrients,MT_yr,a) N,SEAK,2586.4032042607814,2140.352676105751,2990.6954128615903,2303.898399916985,2825.52000744043
2011,N,Nutrients,MT_yr,a) N,CAK,2077.1020516544386,1793.8616441433956,2375.7021094358697,1920.1082063508984,2232.8023755303416
2011,N,Nutrients,MT_yr,a) N,BS,1899.2801962132044,1650.0908879593865,2185.5042724831155,1745.1018398128015,2078.2782507658353
2011,P,Nutrients,MT_yr,b) P,BCWC,359.8177305831452,296.1481226925387,431.78322749320637,320.23235510611465,399.0184271565515
2011,P,Nutrients,MT_yr,b) P,SEAK,283.88553068959584,227.7050202922528,352.2484346657707,247.84697039019503,320.954148550654
2011,P,Nutrients,MT_yr,b) P,CAK,229.61221835656323,190.84310941937454,279.0558753544311,207.58832639469648,254.50173621394362
2011,P,Nutrients,MT_yr,b) P,BS,211.7730159704381,175.8167470535304,253.78520463076492,187.32359382574288,234.64088082093906
2011,DHA,Nutrients,MT_yr,c) DHA,BCWC,807.7397638078419,601.1238220043538,1169.9932909568292,666.6163413801614,983.1832692865096
2011,DHA,Nutrients,MT_yr,c) DHA,SEAK,514.1552673913611,350.6359745054231,821.6557372197739,405.9932206971382,642.5700608849703
2011,DHA,Nutrients,MT_yr,c) DHA,CAK,513.4781791224259,372.0263551372721,722.8317049392084,432.2395674134409,624.2684996121819
2011,DHA,Nutrients,MT_yr,c) DHA,BS,540.2863443321427,380.478267415379,813.732545835054,442.3518245683804,682.4106505049845
2011,EPA,Nutrients,MT_yr,d) EPA,BCWC,548.3781489833311,397.2923982229461,813.3050103711838,457.55853763080063,683.3019008645559
2011,EPA,Nutrients,MT_yr,d) EPA,SEAK,319.8712244342845,215.50666743029632,494.5335820993605,253.99157150892148,404.0341262166974
2011,EPA,Nutrients,MT_yr,d) EPA,CAK,319.19337102003755,230.3256497116683,468.1363957137252,258.97401268835984,396.2074825810884
2011,EPA,Nutrients,MT_yr,d) EPA,BS,360.9985152057124,247.08181397843515,572.9078297110161,290.3036636197004,460.54102207373114
2011,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.7425342220851707,2.038518967199394,3.5016013913598383,2.3634551927169087,3.1496025451075482
2011,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.2828506386461376,0.9082272898662824,1.7166512029923093,1.053812250937855,1.5140722554640478
2011,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4195279163982535,1.0559611859904483,1.8001202167467332,1.1964062494326146,1.6462599810971654
2011,Hg,Contaminants,kg_yr,i) Hg,BS,1.8508189874180703,1.3650265817829939,2.37489297321329,1.553529702859763,2.1242745595305665
2011,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6232849922105401,0.4349334199848373,0.8160739691740209,0.5103151105235404,0.7425344660943403
2011,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.26173006303808577,0.17860854033004045,0.3811944672665566,0.21076513150456394,0.3175456369458201
2011,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3424779800782002,0.2383017164793928,0.4640615643387589,0.27536305561089014,0.4081798475834626
2011,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.39744590183592404,0.2755398058846432,0.5366399069010891,0.3292032286795114,0.4713113385930726
2011,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.09371948368256564,0.04975351297022001,0.157118216248851,0.06500890026951602,0.12757081091048467
2011,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.04740444516422091,0.02112798869965308,0.12184527995209937,0.02784987967365846,0.0817409733805082
2011,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.03949553589080959,0.020433217159032624,0.08385662111415887,0.02572069109591559,0.06031819799773482
2011,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.035566708842052236,0.020764213678411067,0.06574700798384886,0.025432541940726205,0.04718755066983535
2011,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6350458725016368,0.3747845231810744,1.0886540089845704,0.46228162489597263,0.8692210934974267
2011,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.30168264421994073,0.16336251714352196,0.6232840415263444,0.21017972391650244,0.4509395290983508
2011,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.2969245964100447,0.17531231864885805,0.5178751724681933,0.20931766349396452,0.4253891318909543
2011,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.3063957770924145,0.17638425891345938,0.5045970764931191,0.22165178290233753,0.4335911516017448
2012,N,Nutrients,MT_yr,a) N,BCWC,3217.6603629896244,2781.624911195418,3671.9092929712015,2966.5450693542684,3496.6078940994976
2012,N,Nutrients,MT_yr,a) N,SEAK,2598.202673582166,2126.953386953309,3044.819888766797,2304.2445726220176,2836.9925276578588
2012,N,Nutrients,MT_yr,a) N,CAK,2084.0244393730136,1793.854564898794,2402.745894928573,1918.4500544933735,2249.6626155599633
2012,N,Nutrients,MT_yr,a) N,BS,1897.425845974736,1644.8614430114785,2208.9855879269944,1740.5424438179814,2072.9153276681886
2012,P,Nutrients,MT_yr,b) P,BCWC,358.6179362519729,295.155056490013,431.929362490479,317.32045622262797,396.6575110512688
2012,P,Nutrients,MT_yr,b) P,SEAK,283.31766616684354,227.8812243736412,354.0524599180268,248.88773492213795,324.4488246677234
2012,P,Nutrients,MT_yr,b) P,CAK,231.01544114747128,191.27578981300132,283.4528111454361,207.32818098491887,256.6715464358252
2012,P,Nutrients,MT_yr,b) P,BS,211.84103104883326,174.8956060732027,255.56075271260494,187.18295699650685,234.59197152294956
2012,DHA,Nutrients,MT_yr,c) DHA,BCWC,799.8544295110966,591.3797696794442,1166.3615845939216,661.426518518198,972.7656001086353
2012,DHA,Nutrients,MT_yr,c) DHA,SEAK,516.0720760220185,350.17004657716274,816.4306145873788,406.0653680421831,643.4533036029169
2012,DHA,Nutrients,MT_yr,c) DHA,CAK,513.3754857646688,370.47173974348203,727.3538176094594,433.672288542288,628.0383300663391
2012,DHA,Nutrients,MT_yr,c) DHA,BS,536.8708092156669,381.4674716471724,823.6557554735257,437.68753472694266,681.694190680598
