chemical,year,species,location,median,low75,high75,low50,high50,type,group,units
N,1977,Chum,BeringSea,541605610749.8429,438043184121.776,664552420802.7217,480395609147.14,606561656256.4392,Nutrients,Species,kg
N,1977,Chum,CentralAK,380234160473.9227,311395805884.4812,465918857313.23505,338407077601.79175,430582795386.383,Nutrients,Species,kg
N,1977,Chum,SEAK,336397501642.9198,265639853677.79312,422321390853.02765,293293607539.19293,384031102267.42175,Nutrients,Species,kg
N,1977,Coho,BCWC,151903620571.20593,119956573092.48529,193707944039.36392,131388720261.4654,173081017518.0303,Nutrients,Species,kg
N,1977,Coho,BeringSea,30468729747.11779,23128102890.3313,40036876920.70688,25675310352.581764,35332732588.14846,Nutrients,Species,kg
N,1977,Coho,CentralAK,65927155417.47267,49040722072.7943,89244083858.76527,55514436678.06614,78910046741.28944,Nutrients,Species,kg
N,1977,Coho,SEAK,60295120518.203064,47236854545.823204,77363521479.99179,52313877779.32727,68975906422.33209,Nutrients,Species,kg
N,1977,Pink,BCWC,517424388440.20276,411642608668.22626,642073436501.9016,451378667984.6352,591457658672.0546,Nutrients,Species,kg
N,1977,Pink,BeringSea,201532290653.16956,160626135611.18756,257457338561.92645,174885398662.93472,230440679926.55698,Nutrients,Species,kg
N,1977,Pink,CentralAK,743653022512.5645,596332726025.5138,919140532872.0585,657519167390.97,840219645702.1411,Nutrients,Species,kg
N,1977,Pink,SEAK,1125841786304.937,911396123775.9846,1388879354046.6555,992958111018.4675,1266274567289.3145,Nutrients,Species,kg
N,1977,Sockeye,BCWC,576468345952.4712,460381125670.66003,714106136148.9236,502310878610.2363,649529761936.2311,Nutrients,Species,kg
N,1977,Sockeye,BeringSea,1269059094404.62,1010949921581.2487,1590408318020.67,1104275802795.917,1457481820038.3262,Nutrients,Species,kg
N,1977,Sockeye,CentralAK,357818634591.983,291454959361.8144,441199055572.0387,319520436033.9635,405260390272.2457,Nutrients,Species,kg
N,1977,Sockeye,SEAK,69498502334.40558,56993812209.754555,84527109622.37749,61794780850.22313,78288012853.15453,Nutrients,Species,kg
N,1978,Chinook,BCWC,212173851797.06647,174156790051.76413,263851607395.8561,188641052749.73285,241668255048.7868,Nutrients,Species,kg
N,1978,Chinook,BeringSea,156859018288.0284,128758872299.27911,194683315760.0475,138375934506.94128,177109104758.34464,Nutrients,Species,kg
N,1978,Chinook,CentralAK,24699914011.844223,19774459796.993816,30885059748.18981,21619550122.946026,28203123756.168613,Nutrients,Species,kg
N,1978,Chinook,SEAK,16777107109.939508,13504627514.109642,20940831579.629276,14719057377.608788,19100827539.658905,Nutrients,Species,kg
N,1978,Chum,BCWC,788349789175.4463,636538123379.941,974085301221.3317,695143367118.4183,892118887481.1233,Nutrients,Species,kg
N,1978,Chum,BeringSea,543921648707.41064,446090830335.8194,657721959618.2109,486927975377.9883,605736315145.9417,Nutrients,Species,kg
N,1978,Chum,CentralAK,377413792828.10675,312282594219.68195,457839387843.41345,339318279015.73193,422756002523.97186,Nutrients,Species,kg
N,1978,Chum,SEAK,298290737257.59705,240061941016.9602,368950950603.9531,263329608986.2348,333367800193.1741,Nutrients,Species,kg
N,1978,Coho,BCWC,149521412261.96133,120853205738.52194,185805088929.05807,131754329206.80466,169674202969.55054,Nutrients,Species,kg
N,1978,Coho,BeringSea,34871520938.70456,27424801133.38839,44169525455.43724,30103036982.613525,40041683559.06654,Nutrients,Species,kg
N,1978,Coho,CentralAK,74828277028.25565,59067585839.12825,96980230967.07574,64359230675.7438,87469759533.89655,Nutrients,Species,kg
N,1978,Coho,SEAK,64736040027.14241,51519235062.435165,79936535964.2853,56640784660.15972,72964146633.62859,Nutrients,Species,kg
N,1978,Pink,BCWC,535653739289.5495,431304051760.5551,654301470934.6194,470987046591.853,604753326719.5775,Nutrients,Species,kg
N,1978,Pink,BeringSea,193123643651.20654,158160845392.71503,240952691537.28812,170832470352.72485,218978962443.0902,Nutrients,Species,kg
N,1978,Pink,CentralAK,751430491087.3049,613833253555.1296,913288124040.5027,669829106553.2792,840206167873.4983,Nutrients,Species,kg
N,1978,Pink,SEAK,1148456353465.712,941800578841.523,1400447155103.4114,1019636438187.4622,1275293993345.5532,Nutrients,Species,kg
N,1978,Sockeye,BCWC,586907984245.9124,480563676967.76495,718165741821.1354,520928958671.4211,655875684841.924,Nutrients,Species,kg
N,1978,Sockeye,BeringSea,1268332450098.1553,1037234028204.85,1564721107245.2637,1123251787948.5547,1443499651923.361,Nutrients,Species,kg
N,1978,Sockeye,CentralAK,363890405503.0012,301267488266.18665,442393350769.7792,329180792660.0041,407884997679.01685,Nutrients,Species,kg
N,1978,Sockeye,SEAK,69128871324.2703,58041172391.22944,83055494555.39392,61998345264.87568,77468990197.14594,Nutrients,Species,kg
N,1979,Chinook,BCWC,220699904161.12433,183945818655.60373,269954217401.29526,196284070563.32465,249378546867.9068,Nutrients,Species,kg
N,1979,Chinook,BeringSea,155187508717.2851,129227071323.4456,189056805640.6217,139204200524.20163,174594924133.0233,Nutrients,Species,kg
N,1979,Chinook,CentralAK,25804611046.9974,20977036754.912735,31480726262.548164,22896428958.94294,28900151365.091278,Nutrients,Species,kg
N,1979,Chinook,SEAK,17715672897.759636,14636349131.07011,21828878274.96031,15807021329.420248,20019255018.438576,Nutrients,Species,kg
N,1979,Chum,BCWC,813843449046.273,663418914689.4541,992902142977.7744,720295228987.6218,913239800303.3661,Nutrients,Species,kg
N,1979,Chum,BeringSea,549837571579.6061,452677243973.7088,654788447939.62,491108957875.5812,606542155620.7562,Nutrients,Species,kg
N,1979,Chum,CentralAK,374571268585.0022,315005718962.8934,450334365421.58594,339067594003.03455,417186290855.7922,Nutrients,Species,kg
N,1979,Chum,SEAK,270719685510.64456,218273965338.81247,336112008506.2722,238693387753.16623,305533094510.52954,Nutrients,Species,kg
N,1979,Coho,BCWC,147627806296.5535,120488162751.87392,182286363496.4079,132412316249.85101,166591847513.87762,Nutrients,Species,kg
N,1979,Coho,BeringSea,40013705601.88974,32285444600.723198,49161103728.11497,35148570013.12883,45505204313.15577,Nutrients,Species,kg
N,1979,Coho,CentralAK,85111927607.80864,69473510157.21045,105868122929.85431,74971193345.85445,96832983215.6197,Nutrients,Species,kg
N,1979,Coho,SEAK,69236984790.77441,56077472637.082924,83572272745.83788,61100314449.22951,77499226806.758255,Nutrients,Species,kg
N,1979,Pink,BCWC,555306469992.9207,452166189348.5429,667261361337.6896,491271711651.65796,620558758652.1499,Nutrients,Species,kg
N,1979,Pink,BeringSea,184906297118.4574,152722491154.01666,226269579391.46082,165044850599.41812,207151557689.95044,Nutrients,Species,kg
N,1979,Pink,CentralAK,757034430773.6007,625904754877.0801,913927775681.2324,681837559343.9891,844686702281.3218,Nutrients,Species,kg
N,1979,Pink,SEAK,1174723532636.5654,964985387212.7217,1415719232045.6155,1048564174886.1256,1295721671320.9355,Nutrients,Species,kg
N,1979,Sockeye,BCWC,600125027467.6593,497566553433.4408,724115536131.513,536535997548.2819,664521513332.256,Nutrients,Species,kg
N,1979,Sockeye,BeringSea,1266348670849.1563,1052163077493.0094,1540164848291.6816,1137554338091.3242,1422499098802.5972,Nutrients,Species,kg
N,1979,Sockeye,CentralAK,369262128079.271,309002694155.74615,442709654321.52625,334124034575.245,410979792927.6824,Nutrients,Species,kg
N,1979,Sockeye,SEAK,68894313242.5629,58251206347.06229,81875144075.37453,62352692546.67021,76722209857.01254,Nutrients,Species,kg
N,1980,Chinook,BCWC,229879936520.7169,192419743460.1204,278240853880.48126,206594623858.6554,257136996393.68222,Nutrients,Species,kg
N,1980,Chinook,BeringSea,152119341561.29843,128355476181.8664,184685166546.73315,137806571468.64047,170287911816.7976,Nutrients,Species,kg
N,1980,Chinook,CentralAK,26886310347.875214,22173577694.832985,32024508850.85794,24012928290.789146,29702604006.7871,Nutrients,Species,kg
N,1980,Chinook,SEAK,18739795420.537827,15604884900.138584,22938717374.460808,16814701444.461872,20871483555.766018,Nutrients,Species,kg
N,1980,Chum,BCWC,836788924456.3026,689634235461.3945,1011858845955.1174,749443979865.7891,939203314814.9338,Nutrients,Species,kg
N,1980,Chum,BeringSea,552375934299.5667,459288449855.9318,652158079176.9102,494516736893.7173,609979367853.2568,Nutrients,Species,kg
N,1980,Chum,CentralAK,374034110397.22815,314977301108.27124,444158002111.2261,336821156261.6896,411649699525.67334,Nutrients,Species,kg
N,1980,Chum,SEAK,255923622763.39484,202059416251.63242,321688666185.22723,225563223329.35883,292655346759.3335,Nutrients,Species,kg
N,1980,Coho,BCWC,145927675372.80902,121526359351.4183,178948703576.99628,131417525662.50647,163713453567.38272,Nutrients,Species,kg
N,1980,Coho,BeringSea,45462462053.95477,37398382106.83066,54998839448.58695,40664153011.67659,51030505708.7265,Nutrients,Species,kg
N,1980,Coho,CentralAK,96593387304.4978,79637219852.07866,117154635351.62749,86253071022.79683,107975090399.16164,Nutrients,Species,kg
N,1980,Coho,SEAK,74000904264.95518,60973252384.230064,88831142145.06572,66209416688.2132,83011210867.48155,Nutrients,Species,kg
N,1980,Pink,BCWC,575187466483.2949,473630088516.2976,683795810308.5721,515154313699.7898,639566984892.5798,Nutrients,Species,kg
N,1980,Pink,BeringSea,175283366023.97955,145749799377.45633,212613932592.92743,158477051878.974,195447182601.61713,Nutrients,Species,kg
N,1980,Pink,CentralAK,763944223343.406,641371638054.9475,915091738289.838,689075474665.6771,852291003049.9777,Nutrients,Species,kg
N,1980,Pink,SEAK,1202532611110.653,993048881862.2678,1439993450458.251,1078386679476.5559,1323256958972.832,Nutrients,Species,kg
N,1980,Sockeye,BCWC,611354397947.0776,515064321752.158,738278098288.6537,552271364216.3472,675512528512.7456,Nutrients,Species,kg
N,1980,Sockeye,BeringSea,1266451413247.5842,1059891096085.5573,1511036973658.811,1145673658441.7722,1418147184358.104,Nutrients,Species,kg
N,1980,Sockeye,CentralAK,375816098956.69165,316337732116.46826,450269757737.99915,341308344557.3652,416563488554.9879,Nutrients,Species,kg
N,1980,Sockeye,SEAK,68841282704.5658,58383110265.49659,81089868454.24316,62341300355.39907,75737253416.40791,Nutrients,Species,kg
N,1981,Chinook,BCWC,242066762638.70508,201930566931.41742,287653452732.0141,217445577231.9002,266640564039.351,Nutrients,Species,kg
N,1981,Chinook,BeringSea,149531990646.7019,126870797326.56873,177614446832.34006,134569808709.73558,166309812430.05316,Nutrients,Species,kg
N,1981,Chinook,CentralAK,27858536208.759693,23346958511.649776,33146268935.68181,25012040249.540794,30712693608.826855,Nutrients,Species,kg
N,1981,Chinook,SEAK,19660037850.184254,16578960876.075197,23767826322.769238,17765020045.304283,21780567206.408173,Nutrients,Species,kg
N,1981,Chum,BCWC,864921501350.9011,715919393980.0111,1031507760116.9056,777249028636.2601,963103302633.9036,Nutrients,Species,kg
N,1981,Chum,BeringSea,555543535623.4856,463833775262.8413,653914506781.9971,499820247224.0581,611745702856.9277,Nutrients,Species,kg
N,1981,Chum,CentralAK,370598028011.1759,312632349626.505,435528023877.9153,334483937584.6293,407781086507.8275,Nutrients,Species,kg
N,1981,Chum,SEAK,253964147437.27554,200984909679.4143,315007835243.4869,221162526961.80298,287913361911.91693,Nutrients,Species,kg
N,1981,Coho,BCWC,144316850880.8258,121136624502.9514,175783482075.86768,130676030100.36885,160749216027.73825,Nutrients,Species,kg
N,1981,Coho,BeringSea,51414679517.69852,42557854047.41402,61732973913.80941,46226266473.10557,57279928312.80658,Nutrients,Species,kg
N,1981,Coho,CentralAK,107788485571.79474,90836763474.34354,129446078064.88345,97378119478.87022,120800998439.57634,Nutrients,Species,kg
N,1981,Coho,SEAK,79442255886.15327,66259917687.5235,94028698594.43231,71535736472.53267,88437638261.86212,Nutrients,Species,kg
N,1981,Pink,BCWC,598093901771.208,499300138570.71655,703578848167.6307,538675946341.2815,660396972195.4863,Nutrients,Species,kg
N,1981,Pink,BeringSea,165673924141.05615,138955256934.77768,198902673818.60587,150023152408.5019,183846847077.97858,Nutrients,Species,kg
N,1981,Pink,CentralAK,772487567611.4054,655200678337.7393,918229184383.931,696438909238.5839,858969734093.445,Nutrients,Species,kg
N,1981,Pink,SEAK,1232235779941.129,1024931022422.1046,1457452454383.276,1102828327359.4968,1356158156859.963,Nutrients,Species,kg
N,1981,Sockeye,BCWC,625771311925.8374,530994298242.4981,744562203065.1677,566386230422.0269,686132123488.8376,Nutrients,Species,kg
N,1981,Sockeye,BeringSea,1264755782021.2158,1060807241305.2758,1498992129350.5725,1151038753094.9487,1399187010824.6646,Nutrients,Species,kg
N,1981,Sockeye,CentralAK,382786572509.7678,323966160027.82916,455901406794.64374,348040371090.2741,423228623983.29285,Nutrients,Species,kg
N,1981,Sockeye,SEAK,68465667087.05011,58758555539.77496,80355540464.18474,62248636601.15925,75335389268.8414,Nutrients,Species,kg
N,1982,Chinook,BCWC,253260341356.62216,212265012937.42996,297945062868.27924,228128534088.85342,279117784672.51465,Nutrients,Species,kg
N,1982,Chinook,BeringSea,145153283533.5417,122247823754.70157,172580103994.46237,130811010349.7944,160618149275.2987,Nutrients,Species,kg
N,1982,Chinook,CentralAK,28738900171.1497,24221772001.272865,34065510131.824787,25943556617.36683,31641634528.99154,Nutrients,Species,kg
N,1982,Chinook,SEAK,20602654941.475677,17416035611.43941,24772877690.350792,18645164825.13147,22847889833.528904,Nutrients,Species,kg
N,1982,Chum,BCWC,892896215802.4508,750757378509.2612,1074586508534.2312,804989194233.9832,995737621527.5555,Nutrients,Species,kg
N,1982,Chum,BeringSea,558173443953.8687,470763915289.41473,656012741190.2903,505153526449.15137,613252035311.1941,Nutrients,Species,kg
N,1982,Chum,CentralAK,366150324997.0027,310859527294.37573,430075829522.2218,332852070363.9595,402746626289.95154,Nutrients,Species,kg
N,1982,Chum,SEAK,258518691628.80908,208206427713.21417,319071625570.57745,226447421354.2232,291145755032.2271,Nutrients,Species,kg
N,1982,Coho,BCWC,142626125939.27667,119922792094.07425,171630555910.69824,129524840716.94193,158786471141.8182,Nutrients,Species,kg
N,1982,Coho,BeringSea,57013167656.50052,47625692362.116646,68348092651.80218,51452059014.68135,63527107564.21973,Nutrients,Species,kg
N,1982,Coho,CentralAK,119860302513.45352,100849205043.71375,143062523315.67426,108254320622.23813,133885500705.38538,Nutrients,Species,kg
N,1982,Coho,SEAK,85213848509.185,71688257581.44118,100631717011.58406,77151989433.8488,93831521711.8488,Nutrients,Species,kg
N,1982,Pink,BCWC,623592642160.3208,526050755598.1313,734792179231.6891,563314167991.9368,680265820931.777,Nutrients,Species,kg
N,1982,Pink,BeringSea,155131748269.64215,130962486849.48001,184343952084.95505,140020908532.82843,172530802217.18945,Nutrients,Species,kg
N,1982,Pink,CentralAK,782769496192.7085,662468151233.4109,928937108287.6384,707626422570.0135,867989178018.1978,Nutrients,Species,kg
N,1982,Pink,SEAK,1265025236230.752,1058400502828.7026,1487551794713.8232,1131188182983.4565,1384075901183.1943,Nutrients,Species,kg
N,1982,Sockeye,BCWC,634963211860.3342,542024065564.45905,752727802020.8485,574166724566.9324,696338731681.6418,Nutrients,Species,kg
N,1982,Sockeye,BeringSea,1256406818154.2686,1063609843028.2284,1477372989421.2332,1148276516457.6858,1390313333132.4912,Nutrients,Species,kg
N,1982,Sockeye,CentralAK,388588249959.5523,331798714032.7318,461407148068.9065,354032175267.98785,430701958680.0662,Nutrients,Species,kg
N,1982,Sockeye,SEAK,68119489702.98426,58805062571.3533,79450765669.55334,62364260222.512276,74942738511.42096,Nutrients,Species,kg
N,1983,Chinook,BCWC,265664094866.58875,223834171163.93906,311240707074.355,239841918120.46906,292559804115.3157,Nutrients,Species,kg
N,1983,Chinook,BeringSea,139876408740.9104,117906565227.2973,166938009374.0778,125693578289.45749,155386449917.53845,Nutrients,Species,kg
N,1983,Chinook,CentralAK,29519471782.77239,25017646627.435574,34990556133.92426,26703361488.771156,32608250472.486675,Nutrients,Species,kg
N,1983,Chinook,SEAK,21475863744.16692,18173724775.147026,25751506210.080765,19431960031.245155,23899717593.07621,Nutrients,Species,kg
N,1983,Chum,BCWC,925490946341.4353,778189332253.0629,1106276524566.9155,832146200613.213,1032984960619.3037,Nutrients,Species,kg
N,1983,Chum,BeringSea,562004189460.1914,476383171209.52216,658303018319.4808,511148026825.5529,616488036950.2952,Nutrients,Species,kg
N,1983,Chum,CentralAK,360990279898.57007,308726756410.1597,422669732157.5289,329947491886.53894,395534793516.45447,Nutrients,Species,kg
N,1983,Chum,SEAK,268941181438.1207,220151490909.8508,330597182652.5877,236705710657.3382,303624542373.7165,Nutrients,Species,kg
N,1983,Coho,BCWC,141462697042.32056,119529888342.91269,169849962994.66403,128478515109.70847,157356913358.3111,Nutrients,Species,kg
N,1983,Coho,BeringSea,62096918574.60417,52183901948.74834,74686158031.35149,56206021031.18131,69640378502.58774,Nutrients,Species,kg
N,1983,Coho,CentralAK,131098049023.88339,109794277070.77115,157705982925.75385,117765703938.06656,145883468813.9279,Nutrients,Species,kg
N,1983,Coho,SEAK,90719252416.78363,76675142684.19717,107279238494.7868,82477677021.51675,99671926440.34918,Nutrients,Species,kg
N,1983,Pink,BCWC,646954805714.9185,551229257065.3385,762358798792.0244,587171555284.1364,707051670219.2921,Nutrients,Species,kg
N,1983,Pink,BeringSea,145410735698.68524,121030765368.26453,173987588850.8489,129936821346.18742,162420554086.86957,Nutrients,Species,kg
N,1983,Pink,CentralAK,791755714751.2109,672442389533.083,933684034337.3284,718405632593.3186,878461807260.0756,Nutrients,Species,kg
N,1983,Pink,SEAK,1300193840306.717,1088126804439.0516,1521212365496.7136,1160923651259.3318,1414445512588.0063,Nutrients,Species,kg
N,1983,Sockeye,BCWC,644127376230.1831,553153564481.2617,756492590518.1406,584571765341.1099,705409467918.419,Nutrients,Species,kg
N,1983,Sockeye,BeringSea,1246924666191.4019,1060393716686.9949,1464395653467.3928,1138698656670.1228,1372912257098.8853,Nutrients,Species,kg
N,1983,Sockeye,CentralAK,394238935565.35443,338987500202.82007,466811863204.11035,360348812155.13116,437022660627.0281,Nutrients,Species,kg
N,1983,Sockeye,SEAK,68064039222.705666,58737647846.98464,78812738759.59944,62300622817.10649,74258820839.34073,Nutrients,Species,kg
N,1984,Chinook,BCWC,278630589375.3353,236438853396.56848,328306889491.53845,253183714412.4137,305965442112.9269,Nutrients,Species,kg
N,1984,Chinook,BeringSea,135543505530.89381,112619628412.23874,161378640136.08154,121179674927.66632,150678535432.2569,Nutrients,Species,kg
N,1984,Chinook,CentralAK,30413746525.552586,25585981239.2091,35896928045.07195,27388112213.41769,33424833740.148556,Nutrients,Species,kg
N,1984,Chinook,SEAK,22298995165.613472,18897111034.678402,26728505621.239403,20199855581.64304,24975532251.83934,Nutrients,Species,kg
N,1984,Chum,BCWC,956176041299.2666,810721018508.798,1146475754446.1807,868447153633.4231,1069104944957.3907,Nutrients,Species,kg
N,1984,Chum,BeringSea,563733173382.603,479734435845.7634,659981589591.715,513498685154.35736,618853832750.5696,Nutrients,Species,kg
N,1984,Chum,CentralAK,356588493440.615,306117438250.26874,415030230198.35693,325724156985.7501,390572851033.24817,Nutrients,Species,kg
N,1984,Chum,SEAK,282749238461.2643,229943517488.735,345068320171.5943,249881284653.4494,318259791609.87805,Nutrients,Species,kg
N,1984,Coho,BCWC,141193066207.9184,118626493803.99857,168339268478.9622,127192410169.15216,155274509483.15887,Nutrients,Species,kg
N,1984,Coho,BeringSea,66645754654.28383,56033226421.065575,80711230279.8423,60269250509.62581,74588952674.67151,Nutrients,Species,kg
N,1984,Coho,CentralAK,141177830634.9124,117522767753.12012,170699426914.79016,126512000077.0061,157424887057.25964,Nutrients,Species,kg
N,1984,Coho,SEAK,96304911778.45929,81673633232.61383,113347066011.99059,87645959558.47073,106061926678.25975,Nutrients,Species,kg
N,1984,Pink,BCWC,671148517934.7767,574888572571.6941,793760540247.822,612147375229.2175,735631142602.5181,Nutrients,Species,kg
N,1984,Pink,BeringSea,137973847715.9049,111348663343.67807,165594474698.06985,120946308793.96701,155037040446.28677,Nutrients,Species,kg
N,1984,Pink,CentralAK,804037207357.0499,681007462732.0651,946871258107.4762,727723544542.5258,887721381491.9183,Nutrients,Species,kg
N,1984,Pink,SEAK,1334700862116.1348,1114409087374.416,1550935089175.7073,1192327281889.0845,1456515594416.6821,Nutrients,Species,kg
N,1984,Sockeye,BCWC,653170506785.1987,559391479462.6183,765343271232.7697,592232270597.7565,713072398229.3893,Nutrients,Species,kg
N,1984,Sockeye,BeringSea,1232635197995.5352,1057679665427.7987,1454072667171.9558,1130662929760.1729,1367685578319.376,Nutrients,Species,kg
N,1984,Sockeye,CentralAK,403048185277.3163,345954596887.98444,473896052449.88074,367469366979.3967,444218606322.75574,Nutrients,Species,kg
N,1984,Sockeye,SEAK,67684366728.16988,58388448098.754036,78106102045.53279,62111008749.31607,73701632038.14806,Nutrients,Species,kg
N,1985,Chinook,BCWC,291798133394.99524,247943605150.93533,342761625358.72253,264837643449.76334,320701479555.1138,Nutrients,Species,kg
N,1985,Chinook,BeringSea,131015342525.8056,108439716859.64232,157826445286.4862,117682751612.88388,146181567684.03143,Nutrients,Species,kg
N,1985,Chinook,CentralAK,30968192844.86497,26088909467.92315,36450996661.48476,27988222855.111458,34091580404.629425,Nutrients,Species,kg
N,1985,Chinook,SEAK,23152806341.090492,19602016178.817673,27668869177.97883,20946518369.389755,25921025779.064865,Nutrients,Species,kg
N,1985,Chum,BCWC,989102072318.5078,844833477216.9698,1192043378203.2139,897587089566.0873,1106143501898.0964,Nutrients,Species,kg
N,1985,Chum,BeringSea,566677148414.9272,482642035966.9526,659508562385.1282,517328881923.1781,622142741368.4841,Nutrients,Species,kg
N,1985,Chum,CentralAK,351656760215.13513,303388407085.01733,408827538876.3605,321491278665.76,383720070567.99554,Nutrients,Species,kg
N,1985,Chum,SEAK,293735265552.25134,238698837159.7268,356928449710.00916,259010781453.4627,329050425416.8977,Nutrients,Species,kg
N,1985,Coho,BCWC,139590022659.566,116910166213.95012,166635870439.04004,126581162781.39638,154438095656.81586,Nutrients,Species,kg
N,1985,Coho,BeringSea,70172564683.85143,59193486597.75359,85340613947.98903,63392213659.31453,78712004731.58447,Nutrients,Species,kg
N,1985,Coho,CentralAK,148555174606.20758,123736438369.77022,181390580186.07385,133632467851.7824,166761894758.00247,Nutrients,Species,kg
N,1985,Coho,SEAK,101553789994.26439,86444459739.73361,120037065162.4724,92727619950.18195,112727720260.12746,Nutrients,Species,kg
N,1985,Pink,BCWC,695992143885.7761,596970669474.4255,817236681325.6667,635432767594.4658,763656334749.8175,Nutrients,Species,kg
N,1985,Pink,BeringSea,132035509783.6914,104027555336.24341,159624811977.258,114824031818.61029,148419240282.8192,Nutrients,Species,kg
N,1985,Pink,CentralAK,815076870114.5088,691256509353.9882,959954617259.7192,736545488015.4912,896533713302.5116,Nutrients,Species,kg
N,1985,Pink,SEAK,1361616587714.0198,1142104043911.5828,1580154561499.1868,1227949594363.3108,1489433787472.391,Nutrients,Species,kg
N,1985,Sockeye,BCWC,660569186390.9703,563728392333.8232,775337280885.8275,599182795775.6097,719606599667.9998,Nutrients,Species,kg
N,1985,Sockeye,BeringSea,1225339267143.3254,1051892960643.4478,1445541809688.035,1121447882408.9326,1354533377933.5647,Nutrients,Species,kg
N,1985,Sockeye,CentralAK,412016736336.2162,351033719919.90594,483261590645.5321,375124002385.6818,450863732237.89404,Nutrients,Species,kg
N,1985,Sockeye,SEAK,67300667046.82066,58194103988.77446,77569702048.69815,61696724193.57134,73092763939.25664,Nutrients,Species,kg
N,1986,Chinook,BCWC,306490800233.1747,259734088641.36618,358073463255.6585,278372042302.1865,335293742840.25446,Nutrients,Species,kg
N,1986,Chinook,BeringSea,127682608960.59708,104763294052.85954,154710227939.09808,114196839321.11221,143627294765.161,Nutrients,Species,kg
N,1986,Chinook,CentralAK,31211006540.795853,26500163812.251152,37074027926.29348,28435105226.405796,34443344052.82973,Nutrients,Species,kg
N,1986,Chinook,SEAK,24001872939.295906,20298983335.87223,28726967082.921223,21716952616.00683,26607686701.72915,Nutrients,Species,kg
N,1986,Chum,BCWC,1026803807353.9187,876995628069.1992,1236801625687.2837,932853976597.7863,1148199548783.3452,Nutrients,Species,kg
N,1986,Chum,BeringSea,571665457767.5586,485845706046.6244,661601398283.03,521783381824.29175,624190925040.8575,Nutrients,Species,kg
N,1986,Chum,CentralAK,345914981856.928,298784023968.1102,403700437366.1632,316351909553.74756,377376177143.13684,Nutrients,Species,kg
N,1986,Chum,SEAK,296341958000.0589,242570703980.63864,365849724430.58563,262476284429.3472,334472362307.16113,Nutrients,Species,kg
N,1986,Coho,BCWC,139035097700.1808,115600265202.13884,165076760537.06628,125313506205.97903,153600772227.80655,Nutrients,Species,kg
N,1986,Coho,BeringSea,72473186567.47783,61321452948.33519,87977132198.97466,65613910585.5289,81661591285.41177,Nutrients,Species,kg
N,1986,Coho,CentralAK,154848554721.37598,128995309697.70555,187788939686.84714,139055664810.7585,173227929120.927,Nutrients,Species,kg
N,1986,Coho,SEAK,107178474019.6095,90838102214.6521,125995621138.1239,97660179265.88676,118852738396.11546,Nutrients,Species,kg
N,1986,Pink,BCWC,718617153557.6427,616914414680.6522,851386219666.535,655228680892.1492,787987931774.3308,Nutrients,Species,kg
N,1986,Pink,BeringSea,127273910379.7776,98442449099.14989,155228918705.10715,110176593938.2631,143762968118.9088,Nutrients,Species,kg
N,1986,Pink,CentralAK,827371077238.5156,702421134294.4701,970381605084.2109,751411406240.0872,905513487103.7073,Nutrients,Species,kg
N,1986,Pink,SEAK,1392525663031.9973,1165861425157.7302,1617528626611.8,1259881503446.059,1520694022716.867,Nutrients,Species,kg
N,1986,Sockeye,BCWC,666364176378.8018,570150302918.9453,783573088569.2527,602871073648.7109,726574584485.9438,Nutrients,Species,kg
N,1986,Sockeye,BeringSea,1212326507344.5178,1044993267328.4061,1436155753201.701,1108085773171.966,1342482651318.5586,Nutrients,Species,kg
N,1986,Sockeye,CentralAK,417484960026.74585,358397463422.2096,491921486671.6422,382063408996.3683,458109204429.628,Nutrients,Species,kg
N,1986,Sockeye,SEAK,66737360533.78314,57851124338.73999,77244242178.39607,61363022715.14024,72434431977.37668,Nutrients,Species,kg
N,1987,Chinook,BCWC,319001915273.8472,271586209840.44415,374241227220.4618,290669724247.59235,350605239880.75305,Nutrients,Species,kg
N,1987,Chinook,BeringSea,125947456116.02945,103351809384.44022,152911804369.71143,112903254809.91312,142597058938.01553,Nutrients,Species,kg
N,1987,Chinook,CentralAK,31528902857.418385,26595459342.680676,37244271965.61681,28709835617.383114,34630379058.39406,Nutrients,Species,kg
N,1987,Chinook,SEAK,24853559690.554977,21076162084.053364,29540874382.08309,22512473090.90649,27542699721.091103,Nutrients,Species,kg
N,1987,Chum,BCWC,1067227921261.5082,912685124748.9349,1278400003526.2002,968117417017.4506,1186787292123.929,Nutrients,Species,kg
N,1987,Chum,BeringSea,574738258422.7014,489660071722.3066,663688567514.1489,524037640638.82874,627275134828.7706,Nutrients,Species,kg
N,1987,Chum,CentralAK,338965919157.5073,293548400849.605,398355892768.8212,311531076535.6004,371476437227.9692,Nutrients,Species,kg
N,1987,Chum,SEAK,293782403959.9209,242320879534.59552,363171760062.8844,260446387532.5154,331379152456.70105,Nutrients,Species,kg
N,1987,Coho,BCWC,138419847848.01044,114737377972.18713,164048043241.856,124674919617.86354,153367479591.102,Nutrients,Species,kg
N,1987,Coho,BeringSea,74243013590.77711,62350324756.87688,90349506622.01877,66968773178.41809,83345369994.22882,Nutrients,Species,kg
N,1987,Coho,CentralAK,159061677916.0364,133328118437.78006,191270604167.12344,142994273461.279,178060985222.86902,Nutrients,Species,kg
N,1987,Coho,SEAK,112398911180.13861,95553928316.89427,132866826288.16312,102243593800.95694,124143850076.06766,Nutrients,Species,kg
